gender,married,dependents,education,self_employed,income,loan_amount,loan_status
0,1,0,0,0,11000.0,430.0,Approved
0,1,5,1,1,80000.0,2150.0,Approved
0,1,4,1,1,61000.0,2170.0,Approved
0,1,5,1,0,32000.0,1060.0,Approved
0,1,4,1,1,90000.0,3040.0,Rejected
0,1,0,0,1,12000.0,320.0,Approved
0,1,3,1,0,79000.0,2700.0,Approved
1,1,3,1,1,77000.0,2310.0,Approved
1,0,2,0,0,44000.0,1650.0,Approved
0,0,1,0,0,31000.0,1120.0,Approved
0,1,5,0,1,26000.0,930.0,Approved
1,0,4,1,0,55000.0,2170.0,Approved
0,1,1,1,0,57000.0,1550.0,Rejected
0,1,5,1,0,61000.0,2070.0,Rejected
1,0,2,1,0,82000.0,2250.0,Approved
1,1,1,1,0,60000.0,2120.0,Rejected
0,0,1,1,1,80000.0,3060.0,Approved
0,1,4,0,0,20000.0,480.0,Rejected
0,1,5,1,1,13000.0,290.0,Approved
0,1,1,1,0,70000.0,2710.0,Approved
0,1,3,1,0,41000.0,1530.0,Rejected
0,1,3,1,0,80000.0,2620.0,Approved
0,1,4,0,0,81000.0,2800.0,Approved
0,1,4,1,1,95000.0,2260.0,Rejected
0,0,0,1,0,92000.0,2250.0,Rejected
0,1,2,1,0,39000.0,1470.0,Rejected
1,1,1,1,0,91000.0,2620.0,Approved
0,0,3,1,1,30000.0,830.0,Approved
0,1,4,1,0,20000.0,430.0,Rejected
0,1,5,1,0,63000.0,1460.0,Rejected
0,0,3,0,1,41000.0,1090.0,Rejected
0,1,0,0,0,98000.0,2940.0,Approved
0,1,2,1,0,52000.0,1540.0,Approved
0,1,3,1,0,76000.0,2870.0,Approved
0,1,3,0,0,92000.0,3550.0,Approved
0,1,5,0,0,22000.0,810.0,Rejected
0,0,2,0,1,83000.0,2060.0,Rejected
0,1,3,1,1,61000.0,2160.0,Rejected
1,0,2,1,0,45000.0,1660.0,Approved
1,0,3,0,0,66000.0,1880.0,Approved
0,1,4,0,0,89000.0,3490.0,Approved
1,1,4,1,1,39000.0,1330.0,Rejected
0,0,3,1,1,89000.0,3540.0,Rejected
1,0,5,0,0,64000.0,2230.0,Approved
0,1,1,0,1,95000.0,2870.0,Rejected
0,0,3,1,1,3000.0,100.0,Approved
0,1,5,0,0,41000.0,1230.0,Approved
0,1,2,1,0,81000.0,2080.0,Approved
1,0,4,1,0,99000.0,2840.0,Approved
0,0,0,0,0,48000.0,1900.0,Approved
0,1,0,1,1,29000.0,970.0,Approved
0,1,1,0,1,35000.0,1350.0,Approved
0,1,1,0,1,49000.0,1260.0,Approved
0,1,2,0,1,51000.0,1330.0,Rejected
0,1,5,1,0,73000.0,2620.0,Approved
1,1,0,1,1,2000.0,30.0,Rejected
0,1,2,1,0,14000.0,470.0,Approved
1,1,3,1,1,87000.0,3360.0,Rejected
0,0,1,0,1,28000.0,590.0,Approved
0,1,3,1,1,91000.0,3010.0,Approved
0,1,0,0,1,68000.0,1530.0,Approved
1,1,0,0,1,50000.0,1700.0,Approved
0,0,0,1,1,44000.0,1680.0,Approved
1,0,5,0,1,84000.0,1860.0,Approved
1,1,4,1,0,78000.0,1730.0,Rejected
1,0,4,1,1,48000.0,990.0,Approved
0,0,1,1,0,32000.0,880.0,Rejected
1,1,5,1,1,23000.0,670.0,Approved
0,1,5,0,1,92000.0,2810.0,Rejected
0,1,2,0,1,47000.0,1370.0,Rejected
1,1,0,0,1,80000.0,3040.0,Approved
0,1,1,1,1,26000.0,860.0,Approved
0,0,3,0,0,2000.0,80.0,Approved
1,1,5,1,0,73000.0,1720.0,Rejected
0,0,4,0,0,33000.0,1180.0,Approved
0,0,4,0,0,83000.0,2330.0,Rejected
0,0,5,0,1,41000.0,960.0,Rejected
0,1,1,0,0,73000.0,2370.0,Approved
0,1,1,0,0,93000.0,2750.0,Rejected
0,0,2,1,1,43000.0,1520.0,Approved
0,1,3,0,0,26000.0,810.0,Approved
0,0,5,1,0,29000.0,980.0,Approved
1,0,2,1,1,9000.0,350.0,Approved
0,1,3,0,1,49000.0,1750.0,Approved
0,1,0,1,0,77000.0,2480.0,Approved
0,1,1,1,0,47000.0,1680.0,Approved
0,1,5,0,0,30000.0,890.0,Approved
0,1,4,0,0,97000.0,2620.0,Rejected
0,0,0,1,1,69000.0,2680.0,Rejected
0,1,2,0,1,38000.0,1240.0,Rejected
0,1,3,0,1,6000.0,170.0,Rejected
0,0,2,0,1,12000.0,290.0,Rejected
1,1,4,0,1,78000.0,2680.0,Approved
0,1,0,0,0,90000.0,3510.0,Approved
0,1,1,0,0,28000.0,910.0,Rejected
0,1,1,0,0,78000.0,2130.0,Rejected
0,0,4,1,1,47000.0,950.0,Approved
1,1,2,1,0,46000.0,1750.0,Approved
0,1,4,1,0,51000.0,1610.0,Rejected
0,1,3,0,1,61000.0,2280.0,Approved
0,0,0,0,0,60000.0,2290.0,Rejected
0,1,2,0,0,84000.0,2320.0,Rejected
1,1,2,1,0,93000.0,2200.0,Rejected
0,0,0,1,0,42000.0,1030.0,Rejected
0,1,3,1,0,96000.0,3780.0,Rejected
0,1,3,1,0,56000.0,1340.0,Approved
0,0,4,1,0,78000.0,2860.0,Approved
0,1,2,1,1,45000.0,1260.0,Approved
0,1,3,1,0,24000.0,590.0,Rejected
0,1,0,0,0,39000.0,1130.0,Rejected
0,1,5,1,1,96000.0,2060.0,Rejected
1,1,4,0,0,9000.0,260.0,Approved
1,1,3,1,1,11000.0,380.0,Approved
1,1,4,0,0,64000.0,2490.0,Approved
0,1,2,1,0,46000.0,1500.0,Approved
0,0,4,1,0,76000.0,2980.0,Rejected
0,1,5,0,0,68000.0,2010.0,Approved
0,0,5,1,0,71000.0,2700.0,Approved
0,1,4,0,1,67000.0,2470.0,Rejected
0,0,5,0,1,58000.0,1240.0,Approved
0,1,0,1,1,86000.0,2940.0,Approved
0,1,0,1,1,35000.0,1060.0,Approved
0,0,2,1,1,48000.0,1750.0,Rejected
0,1,5,1,1,61000.0,1440.0,Rejected
0,1,5,1,1,52000.0,1270.0,Approved
0,0,5,0,1,41000.0,1240.0,Rejected
0,1,5,0,0,32000.0,740.0,Approved
0,0,3,0,1,75000.0,2160.0,Approved
0,1,2,0,1,15000.0,450.0,Approved
0,1,4,1,1,12000.0,310.0,Rejected
1,1,1,1,1,84000.0,1970.0,Rejected
0,0,0,0,1,79000.0,2630.0,Approved
1,1,1,1,1,21000.0,430.0,Approved
1,0,2,1,0,25000.0,700.0,Rejected
1,0,2,0,1,37000.0,1390.0,Approved
0,1,5,1,0,11000.0,400.0,Rejected
1,1,5,1,0,65000.0,2480.0,Approved
0,0,0,0,1,82000.0,3150.0,Rejected
1,1,2,0,0,50000.0,1240.0,Approved
0,0,1,0,0,15000.0,600.0,Rejected
1,1,5,0,0,37000.0,910.0,Rejected
0,0,3,1,1,41000.0,1460.0,Approved
1,0,2,0,0,72000.0,1680.0,Approved
0,1,1,1,0,20000.0,500.0,Approved
0,0,3,0,0,20000.0,470.0,Approved
1,1,1,1,1,51000.0,1150.0,Approved
1,1,1,0,0,60000.0,1360.0,Approved
0,0,1,1,0,49000.0,1810.0,Rejected
0,1,3,0,1,9000.0,230.0,Approved
0,1,1,1,1,75000.0,2500.0,Approved
0,0,2,1,0,64000.0,2500.0,Approved
0,0,2,1,1,87000.0,2640.0,Approved
0,1,4,1,1,73000.0,1720.0,Approved
1,0,5,1,0,74000.0,2710.0,Approved
0,0,2,1,0,27000.0,930.0,Approved
0,1,3,1,0,34000.0,890.0,Approved
1,0,3,0,1,21000.0,740.0,Approved
0,0,2,0,0,31000.0,1050.0,Approved
0,1,5,0,0,47000.0,1740.0,Approved
1,0,5,1,0,31000.0,1050.0,Approved
1,1,2,0,0,57000.0,2040.0,Approved
0,0,3,1,1,23000.0,800.0,Rejected
0,1,0,0,1,66000.0,1850.0,Approved
0,1,2,1,1,27000.0,640.0,Rejected
0,1,1,0,1,8000.0,280.0,Approved
0,0,1,1,0,66000.0,1850.0,Approved
0,0,3,1,0,39000.0,1070.0,Approved
1,0,5,0,0,2000.0,60.0,Rejected
1,1,3,1,0,20000.0,420.0,Approved
0,1,2,1,1,91000.0,2090.0,Approved
0,1,3,1,0,47000.0,1080.0,Rejected
0,1,3,0,1,32000.0,1110.0,Approved
0,0,2,0,0,17000.0,420.0,Approved
0,1,1,0,0,26000.0,810.0,Approved
0,1,3,0,1,27000.0,670.0,Approved
0,1,0,0,1,36000.0,1340.0,Approved
1,1,4,1,1,72000.0,2600.0,Approved
0,1,2,0,1,25000.0,640.0,Approved
1,1,2,0,0,55000.0,1960.0,Rejected
0,0,3,1,1,92000.0,3350.0,Approved
0,1,3,0,0,90000.0,1900.0,Approved
0,1,4,0,1,59000.0,1500.0,Approved
0,0,4,1,0,56000.0,1560.0,Rejected
0,1,2,0,1,32000.0,1250.0,Approved
1,0,5,0,0,91000.0,2780.0,Rejected
0,1,0,0,1,46000.0,1510.0,Approved
1,1,4,1,0,73000.0,1490.0,Rejected
0,0,5,0,1,13000.0,310.0,Approved
0,1,0,0,0,18000.0,420.0,Approved
0,1,3,1,0,5000.0,170.0,Rejected
1,0,2,0,1,57000.0,2050.0,Approved
0,0,4,1,0,3000.0,110.0,Approved
0,0,5,1,1,21000.0,710.0,Rejected
0,1,1,0,1,57000.0,2010.0,Rejected
0,1,1,0,1,11000.0,270.0,Rejected
1,1,5,1,0,93000.0,3400.0,Approved
0,1,1,1,1,35000.0,810.0,Approved
0,1,0,0,1,82000.0,2880.0,Approved
0,0,2,0,1,75000.0,1790.0,Approved
0,1,1,1,1,70000.0,2560.0,Rejected
0,1,5,0,1,39000.0,830.0,Approved
0,1,3,1,1,47000.0,1320.0,Rejected
1,1,5,0,1,17000.0,520.0,Approved
1,1,0,1,0,25000.0,780.0,Rejected
0,1,1,0,1,4000.0,140.0,Rejected
0,1,0,0,1,24000.0,910.0,Rejected
0,1,4,1,0,57000.0,2190.0,Approved
1,0,1,1,0,98000.0,3790.0,Approved
0,0,5,1,0,90000.0,3280.0,Approved
0,1,3,0,0,8000.0,300.0,Approved
0,1,1,1,0,16000.0,450.0,Approved
0,1,0,1,1,98000.0,3410.0,Approved
0,1,5,0,1,29000.0,750.0,Approved
0,1,4,0,1,39000.0,1200.0,Approved
0,1,0,1,1,33000.0,900.0,Approved
0,1,3,1,1,7000.0,220.0,Approved
0,1,3,0,1,84000.0,2950.0,Approved
1,0,1,1,1,40000.0,1210.0,Rejected
0,1,0,0,1,19000.0,630.0,Approved
0,1,0,0,0,39000.0,1460.0,Approved
0,1,5,0,0,74000.0,1800.0,Approved
0,1,5,0,1,59000.0,1600.0,Approved
1,1,2,0,0,14000.0,290.0,Rejected
0,1,2,1,1,18000.0,550.0,Rejected
1,1,0,1,1,10000.0,310.0,Rejected
0,0,1,1,0,74000.0,1920.0,Rejected
0,1,5,1,0,27000.0,1060.0,Rejected
1,1,1,0,1,36000.0,1310.0,Rejected
0,1,5,1,0,70000.0,1840.0,Rejected
0,1,4,0,1,50000.0,1800.0,Rejected
0,1,2,1,0,18000.0,570.0,Rejected
0,0,2,1,1,47000.0,1200.0,Rejected
0,1,2,0,1,67000.0,2310.0,Approved
0,0,5,0,0,58000.0,1750.0,Approved
1,0,0,1,1,59000.0,2270.0,Approved
0,1,4,0,0,60000.0,1580.0,Approved
0,1,1,0,1,7000.0,140.0,Rejected
1,1,0,0,1,37000.0,1310.0,Rejected
0,0,0,1,1,71000.0,1930.0,Approved
0,1,5,1,1,11000.0,390.0,Approved
1,1,3,0,1,95000.0,2010.0,Rejected
1,1,4,0,1,22000.0,860.0,Approved
1,1,4,0,1,55000.0,2000.0,Approved
0,0,3,0,1,44000.0,1630.0,Approved
1,0,5,0,0,50000.0,1080.0,Rejected
0,1,4,0,1,61000.0,1250.0,Approved
0,0,3,0,0,81000.0,2230.0,Approved
1,1,4,1,1,70000.0,1960.0,Approved
0,1,4,0,0,56000.0,1480.0,Approved
0,1,4,1,0,18000.0,700.0,Approved
0,1,2,1,0,36000.0,1210.0,Rejected
1,1,5,1,0,6000.0,130.0,Rejected
0,1,1,1,1,49000.0,1650.0,Rejected
0,1,3,1,1,30000.0,710.0,Rejected
0,1,0,0,1,38000.0,1060.0,Rejected
0,1,1,1,1,76000.0,3000.0,Approved
0,1,4,1,0,78000.0,2540.0,Rejected
0,0,0,1,0,68000.0,2170.0,Approved
0,1,4,1,1,59000.0,1730.0,Approved
0,1,2,0,0,49000.0,1680.0,Rejected
0,1,3,0,1,11000.0,310.0,Rejected
0,1,1,0,1,98000.0,3600.0,Approved
0,1,1,1,1,12000.0,470.0,Approved
0,1,0,0,0,47000.0,1150.0,Approved
0,0,4,1,0,67000.0,1600.0,Approved
0,1,0,0,1,37000.0,1130.0,Rejected
1,0,2,1,0,74000.0,1600.0,Rejected
0,0,2,0,0,33000.0,1170.0,Rejected
0,1,2,1,1,48000.0,1530.0,Rejected
1,1,4,1,1,46000.0,1190.0,Approved
0,0,1,1,1,80000.0,3060.0,Rejected
1,1,0,0,0,41000.0,880.0,Rejected
0,1,4,0,0,26000.0,720.0,Approved
0,1,3,0,0,13000.0,500.0,Approved
0,1,0,1,1,23000.0,490.0,Rejected
0,1,5,1,0,3000.0,90.0,Rejected
0,1,0,1,1,70000.0,2170.0,Rejected
0,1,3,0,1,44000.0,1090.0,Approved
0,1,5,0,1,51000.0,1180.0,Approved
1,0,1,0,0,59000.0,1300.0,Approved
0,1,3,1,1,78000.0,2720.0,Approved
0,1,4,1,1,22000.0,510.0,Rejected
1,0,4,0,0,54000.0,1260.0,Approved
1,1,1,0,0,74000.0,2910.0,Approved
1,1,4,1,0,58000.0,1200.0,Approved
0,1,1,1,1,58000.0,1300.0,Approved
0,0,3,0,1,48000.0,1420.0,Rejected
0,0,1,0,1,74000.0,2390.0,Approved
1,0,0,0,1,96000.0,1960.0,Rejected
0,1,2,0,1,2000.0,50.0,Approved
0,0,4,0,0,7000.0,210.0,Approved
0,1,2,0,0,76000.0,1670.0,Approved
0,1,1,0,1,14000.0,330.0,Rejected
0,0,2,0,1,38000.0,1500.0,Approved
0,1,3,0,0,27000.0,1080.0,Rejected
0,1,2,0,1,50000.0,1070.0,Approved
0,1,4,1,1,90000.0,2890.0,Approved
0,1,3,1,0,37000.0,900.0,Rejected
0,0,4,0,1,3000.0,110.0,Approved
1,1,4,1,0,18000.0,410.0,Approved
1,1,2,1,0,79000.0,1770.0,Rejected
0,1,4,1,1,21000.0,770.0,Rejected
1,0,0,1,1,9000.0,310.0,Approved
0,1,3,1,0,99000.0,2360.0,Approved
0,1,0,0,1,56000.0,2000.0,Approved
1,1,1,0,1,60000.0,1220.0,Approved
0,1,5,0,0,57000.0,1840.0,Approved
1,0,0,1,1,90000.0,3310.0,Approved
1,1,0,1,0,73000.0,1610.0,Rejected
0,1,5,1,0,53000.0,2050.0,Approved
0,1,1,0,1,35000.0,740.0,Approved
0,1,0,0,0,10000.0,220.0,Rejected
0,0,0,0,0,51000.0,1990.0,Approved
1,1,0,1,1,29000.0,990.0,Rejected
0,1,3,0,0,76000.0,1910.0,Approved
0,0,5,0,1,60000.0,1470.0,Rejected
1,1,1,1,0,63000.0,1820.0,Approved
0,1,3,0,0,19000.0,740.0,Approved
0,0,4,1,0,6000.0,140.0,Rejected
0,1,2,0,1,41000.0,1140.0,Rejected
0,1,0,0,1,8000.0,320.0,Rejected
0,1,2,0,0,66000.0,2290.0,Rejected
0,0,4,1,1,3000.0,110.0,Approved
1,1,3,1,0,61000.0,1350.0,Approved
0,1,5,0,1,48000.0,1700.0,Approved
0,1,4,0,0,45000.0,1730.0,Approved
1,0,2,1,0,38000.0,940.0,Rejected
0,1,2,1,1,70000.0,1890.0,Approved
0,1,2,0,0,44000.0,1420.0,Approved
0,1,5,1,0,53000.0,1940.0,Rejected
1,1,0,0,1,26000.0,590.0,Approved
1,1,3,0,0,33000.0,1310.0,Approved
0,1,1,0,1,12000.0,480.0,Rejected
0,1,3,1,0,43000.0,860.0,Approved
0,0,0,0,1,84000.0,2720.0,Rejected
1,1,0,1,0,6000.0,180.0,Approved
0,0,2,1,1,47000.0,1620.0,Approved
0,1,3,1,0,42000.0,1250.0,Rejected
0,0,2,1,0,43000.0,1470.0,Approved
1,1,0,0,0,8000.0,290.0,Approved
0,1,0,0,1,93000.0,3200.0,Rejected
0,1,5,0,0,62000.0,1370.0,Rejected
0,0,3,1,1,35000.0,1020.0,Approved
1,1,2,1,1,36000.0,920.0,Approved
0,1,5,1,1,95000.0,3670.0,Rejected
0,0,5,1,1,6000.0,140.0,Approved
1,1,0,0,1,38000.0,1490.0,Approved
1,1,3,1,1,14000.0,350.0,Approved
0,1,1,0,0,63000.0,2390.0,Approved
0,0,1,0,1,28000.0,660.0,Approved
0,0,4,1,1,54000.0,1710.0,Approved
0,1,3,0,1,63000.0,2390.0,Approved
1,0,3,1,1,39000.0,1430.0,Approved
0,1,2,1,1,42000.0,1570.0,Approved
0,0,0,1,0,31000.0,810.0,Approved
0,1,1,1,0,34000.0,860.0,Approved
0,0,4,0,0,15000.0,310.0,Approved
0,1,3,0,1,9000.0,200.0,Approved
0,1,4,1,1,78000.0,2560.0,Approved
0,1,1,0,1,35000.0,1050.0,Rejected
1,1,1,0,0,84000.0,3250.0,Approved
0,1,4,0,1,64000.0,2130.0,Rejected
0,0,1,0,0,96000.0,2830.0,Rejected
0,1,5,0,1,21000.0,650.0,Approved
0,1,2,0,1,60000.0,1990.0,Rejected
0,1,0,0,1,83000.0,1680.0,Rejected
1,1,1,0,1,53000.0,1850.0,Rejected
0,0,1,0,1,97000.0,2350.0,Approved
0,1,3,0,1,82000.0,1650.0,Rejected
0,1,5,1,0,34000.0,690.0,Rejected
0,0,5,1,0,28000.0,1100.0,Approved
0,0,0,0,1,24000.0,520.0,Approved
0,1,1,1,0,82000.0,2400.0,Rejected
0,1,4,0,0,42000.0,1110.0,Rejected
0,1,4,1,1,55000.0,1480.0,Rejected
0,0,5,0,1,29000.0,630.0,Approved
1,1,5,0,0,63000.0,2010.0,Approved
0,1,5,0,1,97000.0,2910.0,Approved
1,1,1,0,0,65000.0,1600.0,Approved
0,1,5,0,0,49000.0,1080.0,Approved
0,0,5,1,1,69000.0,1650.0,Rejected
0,1,4,0,1,11000.0,300.0,Approved
0,1,2,0,1,78000.0,2960.0,Approved
0,1,2,1,1,82000.0,2360.0,Rejected
0,1,5,0,1,67000.0,2360.0,Approved
0,1,3,1,1,74000.0,1520.0,Rejected
0,1,1,0,0,12000.0,270.0,Approved
0,0,0,0,0,95000.0,2480.0,Approved
1,1,5,0,1,40000.0,820.0,Approved
1,0,0,0,1,86000.0,3260.0,Approved
0,0,4,1,1,91000.0,2840.0,Approved
0,1,0,0,1,71000.0,1860.0,Approved
0,0,0,0,0,90000.0,2840.0,Approved
0,1,3,1,1,14000.0,270.0,Approved
0,1,1,1,0,88000.0,2020.0,Approved
0,1,3,0,1,54000.0,1470.0,Rejected
1,1,1,1,0,61000.0,1910.0,Rejected
0,1,1,1,0,10000.0,360.0,Approved
1,1,3,1,1,77000.0,1810.0,Approved
0,0,1,1,1,61000.0,1290.0,Rejected
0,1,2,0,1,77000.0,2100.0,Rejected
0,0,4,1,1,47000.0,1200.0,Rejected
0,0,2,1,1,91000.0,3480.0,Approved
0,0,0,1,1,58000.0,1270.0,Rejected
0,1,4,0,0,85000.0,2490.0,Rejected
1,0,2,1,1,99000.0,3340.0,Approved
0,1,4,0,1,20000.0,400.0,Approved
0,0,1,0,1,50000.0,1680.0,Approved
0,1,1,1,1,32000.0,1180.0,Approved
0,1,1,0,1,80000.0,2780.0,Approved
0,0,0,0,1,12000.0,280.0,Approved
0,1,2,0,1,58000.0,2280.0,Approved
1,0,1,1,0,25000.0,760.0,Approved
1,1,1,0,1,6000.0,140.0,Approved
0,1,5,1,0,49000.0,1300.0,Approved
0,1,2,1,1,94000.0,3730.0,Rejected
0,1,2,1,0,53000.0,1930.0,Rejected
0,0,5,0,0,51000.0,1580.0,Approved
0,1,4,0,1,29000.0,890.0,Approved
0,1,1,1,0,91000.0,3400.0,Approved
0,0,3,0,1,88000.0,2670.0,Approved
0,0,4,0,0,26000.0,880.0,Approved
1,0,1,1,1,97000.0,2550.0,Approved
0,0,5,0,1,6000.0,120.0,Rejected
0,1,0,1,1,41000.0,1110.0,Approved
0,1,1,0,1,80000.0,2800.0,Approved
1,0,2,1,0,88000.0,2670.0,Approved
0,0,1,1,0,2000.0,30.0,Approved
0,1,0,1,1,38000.0,1170.0,Approved
1,1,3,1,0,68000.0,2180.0,Approved
0,1,0,1,0,86000.0,3180.0,Approved
0,0,2,1,1,28000.0,840.0,Rejected
0,1,0,1,0,80000.0,2980.0,Approved
0,1,2,1,1,23000.0,550.0,Approved
0,1,4,1,1,76000.0,1620.0,Approved
1,1,2,1,0,29000.0,1130.0,Approved
0,1,4,0,0,79000.0,2570.0,Approved
0,1,2,0,0,19000.0,450.0,Approved
0,1,3,0,1,46000.0,1360.0,Approved
0,1,1,0,0,26000.0,770.0,Rejected
0,1,2,0,0,27000.0,670.0,Rejected
0,1,5,1,1,63000.0,1320.0,Rejected
0,0,0,1,1,26000.0,750.0,Approved
1,1,4,0,1,77000.0,2340.0,Rejected
0,1,0,1,1,74000.0,1630.0,Approved
0,1,3,1,1,73000.0,2160.0,Approved
0,1,1,1,0,29000.0,760.0,Rejected
0,1,3,1,1,66000.0,1600.0,Rejected
1,1,2,1,1,27000.0,960.0,Approved
0,1,3,1,1,83000.0,2770.0,Approved
1,1,0,1,0,49000.0,1850.0,Approved
0,1,4,1,1,79000.0,3070.0,Rejected
1,1,5,1,1,88000.0,2130.0,Approved
0,1,5,0,0,40000.0,1410.0,Approved
0,1,4,1,1,39000.0,920.0,Approved
0,1,3,1,1,77000.0,1890.0,Approved
1,0,1,1,1,38000.0,1000.0,Approved
0,0,5,1,0,80000.0,2700.0,Approved
0,0,5,1,1,34000.0,1130.0,Approved
0,0,5,1,1,55000.0,1880.0,Approved
0,1,0,0,0,77000.0,2930.0,Approved
0,0,5,1,0,40000.0,940.0,Approved
0,0,5,0,1,59000.0,2260.0,Approved
0,1,0,0,1,26000.0,990.0,Rejected
1,1,3,1,0,66000.0,2220.0,Approved
0,1,0,0,1,10000.0,300.0,Rejected
0,1,4,0,1,8000.0,280.0,Approved
0,0,0,1,0,32000.0,630.0,Approved
0,1,4,1,0,84000.0,2340.0,Rejected
0,1,3,1,1,58000.0,1760.0,Approved
1,1,0,0,1,73000.0,2810.0,Approved
0,1,1,1,0,39000.0,800.0,Rejected
0,0,2,0,1,46000.0,1600.0,Approved
0,1,0,1,0,36000.0,1230.0,Approved
1,1,4,1,0,75000.0,2870.0,Rejected
1,0,1,1,0,52000.0,1500.0,Approved
0,1,3,1,1,44000.0,1000.0,Approved
0,1,1,0,1,51000.0,1290.0,Rejected
0,0,0,1,0,60000.0,2360.0,Approved
0,0,2,1,0,38000.0,1140.0,Approved
0,1,3,1,0,28000.0,1090.0,Approved
0,1,5,1,1,65000.0,1830.0,Rejected
0,1,2,0,1,16000.0,640.0,Approved
0,1,4,1,0,55000.0,1860.0,Approved
0,1,0,1,1,96000.0,2010.0,Rejected
0,1,0,1,0,70000.0,2780.0,Approved
0,0,2,0,0,40000.0,810.0,Rejected
0,1,1,0,1,81000.0,3090.0,Rejected
0,1,2,0,1,66000.0,2280.0,Rejected
1,1,5,1,0,41000.0,1020.0,Rejected
1,0,1,1,0,66000.0,2480.0,Approved
1,1,4,1,0,51000.0,1220.0,Rejected
0,1,4,1,0,82000.0,2520.0,Approved
0,0,1,0,1,95000.0,2440.0,Approved
0,0,0,0,1,76000.0,2760.0,Approved
1,0,2,0,1,84000.0,2080.0,Rejected
1,0,4,1,0,76000.0,2510.0,Approved
1,0,4,0,1,14000.0,370.0,Approved
0,1,4,0,1,27000.0,680.0,Rejected
0,1,1,1,1,2000.0,50.0,Approved
0,1,3,1,0,6000.0,210.0,Approved
0,1,4,1,0,52000.0,1290.0,Approved
1,0,0,0,1,51000.0,1160.0,Rejected
0,1,4,1,1,92000.0,1860.0,Approved
1,1,5,0,0,65000.0,2320.0,Approved
0,0,0,1,0,85000.0,2100.0,Approved
0,0,4,0,0,20000.0,600.0,Approved
0,1,4,0,1,75000.0,1800.0,Rejected
0,1,0,1,1,75000.0,2890.0,Approved
1,1,2,0,0,20000.0,430.0,Rejected
1,0,3,1,1,14000.0,270.0,Approved
0,0,1,0,1,17000.0,560.0,Approved
0,1,2,1,1,53000.0,1490.0,Rejected
0,1,4,0,0,89000.0,3010.0,Approved
1,0,3,1,0,97000.0,3530.0,Approved
0,1,5,1,0,90000.0,2590.0,Rejected
0,0,2,0,1,85000.0,3090.0,Approved
0,1,1,0,0,35000.0,1090.0,Approved
1,1,1,0,0,5000.0,140.0,Rejected
0,1,3,1,0,89000.0,1910.0,Approved
0,0,2,0,1,78000.0,2720.0,Approved
0,0,5,0,1,98000.0,2780.0,Approved
0,1,0,1,0,52000.0,1900.0,Approved
1,0,4,1,0,74000.0,1940.0,Approved
0,1,3,1,1,12000.0,330.0,Approved
1,1,1,0,1,10000.0,320.0,Approved
0,1,3,1,1,95000.0,3250.0,Approved
0,1,3,0,0,45000.0,1170.0,Approved
0,0,2,1,0,49000.0,1600.0,Approved
0,0,3,0,1,7000.0,250.0,Rejected
0,1,0,1,0,94000.0,2830.0,Approved
0,1,3,0,1,83000.0,3140.0,Rejected
1,1,4,1,1,56000.0,1300.0,Approved
0,1,5,0,1,44000.0,1230.0,Approved
0,0,3,1,0,21000.0,540.0,Approved
0,1,1,0,1,44000.0,1060.0,Rejected
0,0,0,0,0,63000.0,1960.0,Rejected
0,1,4,1,0,99000.0,3000.0,Rejected
0,1,3,0,0,7000.0,160.0,Approved
0,1,4,0,0,36000.0,1240.0,Rejected
0,1,1,0,1,56000.0,2100.0,Approved
0,0,3,0,1,10000.0,370.0,Approved
0,1,5,1,1,64000.0,1560.0,Approved
0,1,0,0,0,89000.0,1910.0,Approved
0,0,4,1,0,99000.0,2610.0,Rejected
1,1,2,1,1,40000.0,860.0,Approved
0,1,0,0,1,73000.0,2570.0,Approved
0,1,1,0,0,81000.0,2540.0,Rejected
0,1,4,1,1,68000.0,2210.0,Approved
0,1,0,0,1,26000.0,820.0,Approved
0,1,5,0,1,3000.0,110.0,Approved
0,0,2,1,1,24000.0,750.0,Approved
0,0,0,0,0,60000.0,2060.0,Rejected
0,1,4,1,1,38000.0,1110.0,Approved
0,0,0,1,1,70000.0,2210.0,Rejected
1,1,0,1,1,54000.0,1290.0,Rejected
1,1,1,0,0,64000.0,1640.0,Rejected
0,1,2,0,1,21000.0,460.0,Rejected
1,1,4,0,1,44000.0,1500.0,Rejected
0,1,0,0,0,80000.0,3100.0,Approved
0,1,2,0,1,39000.0,830.0,Rejected
0,1,0,1,0,47000.0,1520.0,Approved
0,1,0,1,0,68000.0,2120.0,Rejected
0,1,0,0,1,18000.0,650.0,Approved
0,0,3,0,1,86000.0,3200.0,Approved
0,1,1,0,1,36000.0,1370.0,Rejected
0,0,1,1,1,68000.0,2290.0,Approved
0,0,3,1,1,11000.0,410.0,Approved
1,0,4,1,1,40000.0,840.0,Approved
0,1,1,1,0,25000.0,590.0,Approved
0,1,2,1,0,54000.0,1740.0,Rejected
0,1,5,0,0,66000.0,1360.0,Approved
0,1,4,0,0,60000.0,1490.0,Rejected
0,1,0,1,1,22000.0,830.0,Approved
1,1,1,1,0,88000.0,1850.0,Approved
0,1,0,0,1,40000.0,1030.0,Approved
0,1,4,0,1,36000.0,1240.0,Rejected
0,0,5,1,1,81000.0,2250.0,Approved
0,1,3,0,1,52000.0,1100.0,Approved
0,0,5,1,0,11000.0,280.0,Rejected
0,1,2,1,0,75000.0,2980.0,Approved
